Date,Time,Open,High,Low,Close,Volume
2012.12.05,0:00,1.3094,1.3126,1.306,1.3067,12296
2012.12.06,0:00,1.3066,1.3086,1.295,1.2969,13322
2012.12.07,0:00,1.2966,1.2972,1.2876,1.2924,12555
2012.12.10,0:00,1.2889,1.2946,1.2885,1.294,10999
2012.12.11,0:00,1.2939,1.3014,1.2928,1.3004,11135
2012.12.12,0:00,1.3003,1.3097,1.2995,1.3073,11935
2012.12.13,0:00,1.3072,1.31,1.304,1.3076,11864
2012.12.14,0:00,1.3077,1.3173,1.3066,1.3162,11706
2012.12.17,0:00,1.3168,1.3187,1.3143,1.3163,11683
2012.12.18,0:00,1.3162,1.3237,1.3155,1.3228,9775
2012.12.19,0:00,1.3229,1.3307,1.3222,1.3225,11791
2012.12.20,0:00,1.3226,1.3294,1.3188,1.3243,12689
2012.12.21,0:00,1.3244,1.3252,1.3158,1.3182,14870
2012.12.24,0:00,1.3173,1.3233,1.3171,1.318,6290
2012.12.26,0:00,1.3186,1.3254,1.3182,1.3222,4975
2012.12.27,0:00,1.3222,1.3283,1.3201,1.3234,11026
2012.12.28,0:00,1.3232,1.3256,1.3165,1.3218,10975
2012.12.31,0:00,1.321,1.3234,1.3172,1.3199,8903
2013.01.02,0:00,1.3204,1.3298,1.3156,1.3185,17773
2013.01.03,0:00,1.3186,1.319,1.3046,1.3048,14196
2013.01.04,0:00,1.3049,1.3089,1.2997,1.3069,14975
2013.01.07,0:00,1.3074,1.3119,1.3016,1.3116,13652
2013.01.08,0:00,1.3115,1.3139,1.3056,1.3081,13789
2013.01.09,0:00,1.3079,1.3095,1.3036,1.3064,13323
2013.01.10,0:00,1.3063,1.3272,1.3038,1.3271,15799
2013.01.11,0:00,1.327,1.3365,1.3248,1.3344,17154
2013.01.14,0:00,1.336,1.3403,1.3336,1.3381,14490
2013.01.15,0:00,1.3379,1.3393,1.3263,1.3304,17421
2013.01.16,0:00,1.3303,1.3324,1.3256,1.3288,16379
2013.01.17,0:00,1.3287,1.3387,1.3269,1.3374,17857
2013.01.18,0:00,1.3375,1.3397,1.328,1.3313,17162
2013.01.21,0:00,1.3308,1.3332,1.33,1.3313,9909
2013.01.22,0:00,1.3312,1.3371,1.3266,1.3322,18590
2013.01.23,0:00,1.3323,1.3354,1.3264,1.3317,15475
2013.01.24,0:00,1.3318,1.3392,1.3286,1.3377,17993
2013.01.25,0:00,1.3376,1.3478,1.3349,1.3451,19317
2013.01.28,0:00,1.3464,1.3476,1.3424,1.3455,15166
2013.01.29,0:00,1.3453,1.3496,1.3414,1.3491,16292
2013.01.30,0:00,1.349,1.3587,1.3482,1.3566,17555
2013.01.31,0:00,1.3565,1.3593,1.3541,1.3577,14904
2013.02.01,0:00,1.3576,1.371,1.3572,1.3642,21091
2013.02.04,0:00,1.3649,1.3659,1.3505,1.3513,15342
2013.02.05,0:00,1.3514,1.3597,1.3458,1.3582,19442
2013.02.06,0:00,1.3581,1.3595,1.3493,1.3521,16776
2013.02.07,0:00,1.352,1.3577,1.337,1.3397,19873
2013.02.08,0:00,1.3398,1.3428,1.3353,1.3366,15901
2013.02.11,0:00,1.3366,1.3427,1.3357,1.3405,14555
2013.02.12,0:00,1.3406,1.3475,1.3363,1.3457,16940
2013.02.13,0:00,1.3455,1.3519,1.3426,1.3451,15520
2013.02.14,0:00,1.3449,1.3455,1.3314,1.3362,15039
2013.02.15,0:00,1.3363,1.3393,1.3306,1.3361,16409
2013.02.18,0:00,1.3347,1.3379,1.3321,1.3351,10681
2013.02.19,0:00,1.335,1.3395,1.3328,1.3387,13092
2013.02.20,0:00,1.3388,1.3433,1.3271,1.3282,17865
2013.02.21,0:00,1.3285,1.329,1.3161,1.3189,20668
2013.02.22,0:00,1.319,1.3244,1.3145,1.3186,17092
2013.02.25,0:00,1.3215,1.3318,1.3047,1.3061,25974
2013.02.26,0:00,1.3058,1.3122,1.3018,1.306,29120
2013.02.27,0:00,1.3059,1.3146,1.3041,1.3138,31280
2013.02.28,0:00,1.3136,1.3161,1.3053,1.3056,24138
2013.03.01,0:00,1.3055,1.3101,1.2966,1.3017,27861
2013.03.04,0:00,1.3011,1.3031,1.2982,1.3025,20918
2013.03.05,0:00,1.3026,1.3075,1.301,1.305,21019
2013.03.06,0:00,1.3051,1.307,1.2964,1.2966,19928
2013.03.07,0:00,1.2965,1.3118,1.2965,1.3106,29797
2013.03.08,0:00,1.3107,1.3134,1.2955,1.2997,26077
2013.03.11,0:00,1.2986,1.3053,1.2979,1.3045,16914
2013.03.12,0:00,1.3044,1.3074,1.299,1.3033,21917
2013.03.13,0:00,1.3032,1.3064,1.2923,1.296,23383
2013.03.14,0:00,1.2959,1.3032,1.2911,1.3003,25794
2013.03.15,0:00,1.3004,1.3107,1.2999,1.3075,26377
2013.03.18,0:00,1.2905,1.2995,1.2881,1.2956,37811
2013.03.19,0:00,1.2955,1.2969,1.2843,1.2882,36117
2013.03.20,0:00,1.2881,1.2978,1.2856,1.2932,32015
2013.03.21,0:00,1.2933,1.2955,1.2879,1.2898,32730
2013.03.22,0:00,1.2897,1.301,1.2888,1.299,29239
2013.03.25,0:00,1.2946,1.3048,1.2829,1.2852,36359
2013.03.26,0:00,1.2851,1.2889,1.2827,1.286,27730
2013.03.27,0:00,1.2859,1.2866,1.275,1.2779,23693
2013.03.28,0:00,1.278,1.2844,1.2755,1.2815,23113
2013.03.29,0:00,1.2816,1.2836,1.2792,1.2818,8651
2013.04.01,0:00,1.2802,1.2867,1.2771,1.2847,11486
2013.04.02,0:00,1.2846,1.2877,1.2808,1.2818,21565
2013.04.03,0:00,1.2817,1.2864,1.2789,1.2849,19534
2013.04.04,0:00,1.2848,1.2948,1.2744,1.2935,33014
2013.04.05,0:00,1.2934,1.3039,1.29,1.3003,28669
2013.04.08,0:00,1.2976,1.3037,1.2968,1.3007,23383
2013.04.09,0:00,1.3008,1.3102,1.3004,1.3082,24385
2013.04.10,0:00,1.3081,1.3121,1.3052,1.3069,21490
2013.04.11,0:00,1.307,1.3138,1.3043,1.3099,22360
2013.04.12,0:00,1.3098,1.3127,1.3036,1.3109,24412
2013.04.15,0:00,1.3112,1.3114,1.3021,1.3031,28718
2013.04.16,0:00,1.303,1.3201,1.3027,1.3175,33088
2013.04.17,0:00,1.3176,1.3199,1.3001,1.3028,33416
2013.04.18,0:00,1.3031,1.3096,1.302,1.3048,28814
2013.04.19,0:00,1.3048,1.3128,1.3045,1.3048,30291
2013.04.22,0:00,1.3049,1.3084,1.3015,1.3065,19111
2013.04.23,0:00,1.3064,1.3083,1.2972,1.2991,25091
2013.04.24,0:00,1.2991,1.3034,1.2953,1.3012,22305
2013.04.25,0:00,1.3012,1.3093,1.2988,1.301,23729
2013.04.26,0:00,1.3008,1.3047,1.299,1.3028,23454
2013.04.29,0:00,1.3033,1.3116,1.3031,1.3096,19972
2013.04.30,0:00,1.3095,1.3186,1.3053,1.3165,25967
2013.05.01,0:00,1.3166,1.3242,1.316,1.3177,22285
2013.05.02,0:00,1.3177,1.3218,1.3037,1.3064,38233
2013.05.03,0:00,1.3064,1.3159,1.3033,1.3118,29585
2013.05.06,0:00,1.3118,1.3141,1.3053,1.3075,14854
2013.05.07,0:00,1.3076,1.3131,1.3067,1.3076,19811
2013.05.08,0:00,1.3076,1.3194,1.3071,1.3151,23518
2013.05.09,0:00,1.3151,1.3177,1.301,1.304,26306
2013.05.10,0:00,1.3041,1.305,1.2935,1.2988,33529
2013.05.13,0:00,1.2968,1.2999,1.2941,1.2974,24761
2013.05.14,0:00,1.2974,1.3029,1.2912,1.2917,29909
2013.05.15,0:00,1.2918,1.2942,1.2843,1.2886,30982
2013.05.16,0:00,1.2885,1.2929,1.2846,1.2879,29761
2013.05.17,0:00,1.2878,1.2889,1.2796,1.2833,28094
2013.05.20,0:00,1.284,1.29,1.2819,1.2881,23815
2013.05.21,0:00,1.2881,1.2933,1.2841,1.2905,27418
2013.05.22,0:00,1.2905,1.2997,1.2833,1.2856,40327
2013.05.23,0:00,1.2855,1.2956,1.2821,1.293,41960
2013.05.24,0:00,1.2931,1.2993,1.2904,1.2933,31558
2013.05.27,0:00,1.2931,1.2948,1.2915,1.2925,10897
2013.05.28,0:00,1.2925,1.2949,1.2849,1.2855,27049
2013.05.29,0:00,1.2854,1.2977,1.2837,1.2937,30462
2013.05.30,0:00,1.2937,1.3061,1.2933,1.3047,32845
2013.05.31,0:00,1.3048,1.3059,1.2944,1.2994,32267
2013.06.03,0:00,1.2992,1.3107,1.2955,1.3075,31010
2013.06.04,0:00,1.3075,1.3101,1.3042,1.308,25701
2013.06.05,0:00,1.3079,1.3116,1.3052,1.3089,30136
2013.06.06,0:00,1.309,1.3306,1.3075,1.3243,42969
2013.06.07,0:00,1.3243,1.3285,1.3191,1.3221,40694
2013.06.10,0:00,1.3196,1.3269,1.3177,1.3256,25877
2013.06.11,0:00,1.3255,1.3317,1.3232,1.3311,34977
2013.06.12,0:00,1.3311,1.3359,1.3265,1.3334,29249
2013.06.13,0:00,1.3334,1.339,1.3278,1.3372,34469
2013.06.14,0:00,1.337,1.3374,1.3294,1.3342,24332
2013.06.17,0:00,1.3346,1.3381,1.3318,1.3364,17954
2013.06.18,0:00,1.3364,1.3415,1.3325,1.3391,24900
2013.06.19,0:00,1.3391,1.3415,1.3261,1.3293,30267
2013.06.20,0:00,1.3293,1.3301,1.3161,1.3217,42179
2013.06.21,0:00,1.3216,1.3254,1.3098,1.3122,30646
2013.06.24,0:00,1.3095,1.3143,1.3059,1.3117,31090
2013.06.25,0:00,1.3117,1.315,1.3064,1.3075,28745
2013.06.26,0:00,1.3075,1.3087,1.2984,1.3011,27818
2013.06.27,0:00,1.3011,1.3057,1.3,1.3036,21975
2013.06.28,0:00,1.3036,1.3103,1.299,1.3009,26186
2013.07.01,0:00,1.3009,1.3066,1.3005,1.3062,20025
2013.07.02,0:00,1.3063,1.3078,1.2963,1.2978,21366
2013.07.03,0:00,1.2978,1.3032,1.2923,1.3005,25984
2013.07.04,0:00,1.3005,1.3023,1.2882,1.2912,24217
2013.07.05,0:00,1.2913,1.2916,1.2806,1.2831,27915
2013.07.08,0:00,1.281,1.2881,1.281,1.2866,17197
2013.07.09,0:00,1.2866,1.2898,1.2755,1.278,24098
2013.07.10,0:00,1.278,1.2984,1.2764,1.2967,31774
2013.07.11,0:00,1.2968,1.3206,1.2959,1.3096,52441
2013.07.12,0:00,1.3095,1.31,1.2999,1.3066,24837
2013.07.15,0:00,1.3075,1.3079,1.2993,1.3061,19882
2013.07.16,0:00,1.3061,1.3174,1.3049,1.3161,24937
2013.07.17,0:00,1.3162,1.3178,1.3082,1.3124,30651
2013.07.18,0:00,1.3123,1.3126,1.3066,1.3108,20449
2013.07.19,0:00,1.3108,1.3154,1.3089,1.3138,18802
2013.07.22,0:00,1.3135,1.3218,1.3135,1.3184,17784
2013.07.23,0:00,1.3185,1.3238,1.3163,1.3222,18297
2013.07.24,0:00,1.3222,1.3256,1.3176,1.32,24131
2013.07.25,0:00,1.3199,1.3295,1.3165,1.3276,23620
2013.07.26,0:00,1.3277,1.3296,1.3252,1.3278,19515
2013.07.29,0:00,1.3284,1.3295,1.3239,1.3261,18431
2013.07.30,0:00,1.3261,1.3301,1.3234,1.3261,17971
2013.07.31,0:00,1.3261,1.3344,1.3209,1.3298,31099
2013.08.01,0:00,1.3299,1.3311,1.3193,1.3206,28251
2013.08.02,0:00,1.3206,1.3294,1.3187,1.3279,25917
2013.08.05,0:00,1.3276,1.33,1.3232,1.3257,17590
2013.08.06,0:00,1.3258,1.3322,1.3246,1.3304,16507
2013.08.07,0:00,1.3305,1.3345,1.3265,1.3333,21174
2013.08.08,0:00,1.3333,1.34,1.3327,1.3379,19424
2013.08.09,0:00,1.338,1.339,1.3332,1.3342,13222
2013.08.12,0:00,1.3318,1.3343,1.3277,1.3298,13621
2013.08.13,0:00,1.3297,1.3317,1.3233,1.3261,19328
2013.08.14,0:00,1.326,1.328,1.3238,1.3254,16021
2013.08.15,0:00,1.3255,1.3362,1.3205,1.3345,25990
2013.08.16,0:00,1.3346,1.3379,1.331,1.3326,17887
2013.08.19,0:00,1.3331,1.3374,1.3315,1.3333,16316
2013.08.20,0:00,1.3332,1.3452,1.3323,1.3416,21058
2013.08.21,0:00,1.3415,1.3427,1.3335,1.3352,22593
2013.08.22,0:00,1.3353,1.3372,1.3298,1.3355,22720
2013.08.23,0:00,1.3354,1.3409,1.3333,1.3377,17593
2013.08.26,0:00,1.3383,1.3394,1.3356,1.3365,12558
2013.08.27,0:00,1.3368,1.3398,1.3322,1.3391,20496
2013.08.28,0:00,1.3391,1.3397,1.3305,1.3338,19298
2013.08.29,0:00,1.3338,1.3343,1.3219,1.324,19482
2013.08.30,0:00,1.324,1.3254,1.3173,1.3218,18187
2013.09.02,0:00,1.3211,1.3227,1.3183,1.319,12743
2013.09.03,0:00,1.319,1.3196,1.3138,1.3169,17341
2013.09.04,0:00,1.317,1.3217,1.3156,1.3206,14872
2013.09.05,0:00,1.3206,1.3223,1.311,1.3119,21728
2013.09.06,0:00,1.3119,1.3189,1.3104,1.318,18041
2013.09.09,0:00,1.3161,1.328,1.3161,1.3254,15262
2013.09.10,0:00,1.3254,1.3275,1.323,1.3267,16311
2013.09.11,0:00,1.3267,1.3324,1.3243,1.3308,17539
2013.09.12,0:00,1.3309,1.3324,1.3255,1.3297,17826
2013.09.13,0:00,1.3298,1.3321,1.3253,1.3296,18953
2013.09.16,0:00,1.3359,1.3385,1.333,1.3333,17311
2013.09.17,0:00,1.3333,1.3369,1.3325,1.3357,12681
2013.09.18,0:00,1.3357,1.3541,1.3338,1.352,24973
2013.09.19,0:00,1.3521,1.3568,1.35,1.3529,21839
2013.09.20,0:00,1.3528,1.3548,1.3497,1.3522,15815
2013.09.23,0:00,1.3529,1.3547,1.3479,1.3492,15980
2013.09.24,0:00,1.3492,1.3518,1.3464,1.3473,14589
2013.09.25,0:00,1.3472,1.3537,1.3461,1.3525,13558
2013.09.26,0:00,1.3525,1.3531,1.3472,1.3487,13979
2013.09.27,0:00,1.3488,1.3564,1.3474,1.3522,13950
2013.09.30,0:00,1.3489,1.3556,1.3477,1.3525,15659
2013.10.01,0:00,1.3526,1.3587,1.3516,1.3525,17642
2013.10.02,0:00,1.3525,1.3607,1.3504,1.3577,19868
2013.10.03,0:00,1.3578,1.3646,1.3577,1.3617,18379
2013.10.04,0:00,1.3618,1.3631,1.3538,1.3553,14725
2013.10.07,0:00,1.3563,1.3591,1.3542,1.358,12026
2013.10.08,0:00,1.3581,1.3607,1.3557,1.3572,14175
2013.10.09,0:00,1.3573,1.3604,1.3485,1.3523,20014
2013.10.10,0:00,1.3523,1.3545,1.3487,1.3519,16580
2013.10.11,0:00,1.3519,1.3581,1.3517,1.3538,15521
2013.10.14,0:00,1.356,1.3597,1.3545,1.356,10874
2013.10.15,0:00,1.3559,1.357,1.3479,1.3522,17652
2013.10.16,0:00,1.3523,1.3567,1.3472,1.3533,21109
2013.10.17,0:00,1.3532,1.3681,1.3515,1.3674,21713
2013.10.18,0:00,1.3675,1.3704,1.3659,1.3684,15882
2013.10.21,0:00,1.3682,1.3688,1.3651,1.3678,10666
2013.10.22,0:00,1.3679,1.3792,1.3662,1.378,18094
2013.10.23,0:00,1.378,1.3793,1.3741,1.3775,16120
2013.10.24,0:00,1.3776,1.3825,1.3764,1.38,16158
2013.10.25,0:00,1.3801,1.3832,1.3774,1.3804,16435
2013.10.28,0:00,1.3805,1.3817,1.3775,1.3784,11841
2013.10.29,0:00,1.3784,1.3813,1.3736,1.3745,18157
2013.10.30,0:00,1.3745,1.3785,1.3695,1.3735,22759
2013.10.31,0:00,1.3736,1.3738,1.3575,1.3583,26101
2013.11.01,0:00,1.3583,1.3589,1.3479,1.3491,22696
2013.11.04,0:00,1.3484,1.3524,1.3441,1.3513,13993
2013.11.05,0:00,1.3514,1.3522,1.3449,1.3473,16527
2013.11.06,0:00,1.3474,1.3547,1.3467,1.3512,15457
2013.11.07,0:00,1.3514,1.3528,1.3295,1.3418,31947
2013.11.08,0:00,1.3417,1.3437,1.3317,1.3363,24159
2013.11.11,0:00,1.3361,1.3416,1.3344,1.3405,12622
2013.11.12,0:00,1.3406,1.3456,1.3359,1.3434,19024
2013.11.13,0:00,1.3434,1.3495,1.339,1.3485,20523
2013.11.14,0:00,1.3485,1.3497,1.3418,1.3457,19093
2013.11.15,0:00,1.3458,1.3505,1.3432,1.3496,13501
2013.11.18,0:00,1.3495,1.3541,1.3474,1.3504,12803
2013.11.19,0:00,1.3505,1.3547,1.3487,1.3537,16278
2013.11.20,0:00,1.3538,1.3579,1.3415,1.3438,23040
2013.11.21,0:00,1.3439,1.3486,1.3399,1.3481,19822
2013.11.22,0:00,1.348,1.3557,1.3462,1.3555,13500
2013.11.25,0:00,1.3548,1.356,1.349,1.3516,13518
2013.11.26,0:00,1.3516,1.3574,1.3515,1.3571,14664
2013.11.27,0:00,1.357,1.3612,1.3557,1.3578,16263
2013.11.28,0:00,1.3578,1.3618,1.3563,1.3604,11076
2013.11.29,0:00,1.3604,1.3621,1.358,1.3589,14988
2013.12.02,0:00,1.3588,1.3615,1.3525,1.3541,17124
2013.12.03,0:00,1.354,1.3613,1.3524,1.3585,15170
2013.12.04,0:00,1.3586,1.3605,1.3528,1.3592,19797
2013.12.05,0:00,1.3592,1.3677,1.3542,1.3666,25831
2013.12.06,0:00,1.3666,1.3706,1.3618,1.3704,20554
2013.12.09,0:00,1.3703,1.3745,1.3694,1.3738,12332
2013.12.10,0:00,1.3739,1.3794,1.3734,1.376,14848
2013.12.11,0:00,1.376,1.381,1.374,1.3785,16237
2013.12.12,0:00,1.3785,1.3803,1.3737,1.3752,20193
2013.12.13,0:00,1.3752,1.3769,1.3709,1.3739,15265
2013.12.16,0:00,1.3728,1.3798,1.3728,1.3761,15337
2013.12.17,0:00,1.3761,1.3782,1.3723,1.3767,17059
2013.12.18,0:00,1.3765,1.3811,1.3674,1.3686,31153
2013.12.19,0:00,1.3686,1.3693,1.3649,1.3662,20000
2013.12.20,0:00,1.3662,1.3709,1.3624,1.367,20344
2013.12.23,0:00,1.367,1.3716,1.3666,1.3695,11651
2013.12.24,0:00,1.3696,1.3713,1.3654,1.3674,9352
2013.12.26,0:00,1.3678,1.3701,1.3661,1.369,8130
2013.12.27,0:00,1.369,1.3893,1.3686,1.3744,22708
2013.12.30,0:00,1.3754,1.3819,1.3728,1.3798,14937
2013.12.31,0:00,1.38,1.3812,1.3759,1.3771,9024
2014.01.02,0:00,1.375,1.3753,1.3629,1.3671,25759
2014.01.03,0:00,1.367,1.3672,1.3582,1.3586,18202
2014.01.06,0:00,1.3589,1.3654,1.3572,1.3628,18171
2014.01.07,0:00,1.3627,1.3656,1.3596,1.3615,17506
2014.01.08,0:00,1.3615,1.3634,1.3552,1.3574,21086
2014.01.09,0:00,1.3573,1.3632,1.3546,1.3607,22620
2014.01.10,0:00,1.3606,1.3687,1.3569,1.3664,23043
2014.01.13,0:00,1.3675,1.3684,1.3637,1.367,15014
2014.01.14,0:00,1.3671,1.3699,1.3649,1.3678,15592
2014.01.15,0:00,1.3677,1.368,1.3581,1.3604,16248
2014.01.16,0:00,1.3604,1.3649,1.3583,1.3619,17806
2014.01.17,0:00,1.3619,1.362,1.3515,1.3539,15705
2014.01.20,0:00,1.3535,1.3566,1.3506,1.355,12251
2014.01.21,0:00,1.355,1.3568,1.3515,1.356,17058
2014.01.22,0:00,1.3559,1.3582,1.3533,1.3546,15512
2014.01.23,0:00,1.3546,1.3698,1.353,1.3695,22290
2014.01.24,0:00,1.3695,1.3739,1.3662,1.3682,23423
2014.01.27,0:00,1.3671,1.3716,1.3653,1.3673,18373
2014.01.28,0:00,1.3673,1.3688,1.3629,1.367,16692
2014.01.29,0:00,1.367,1.3684,1.3602,1.3663,25735
2014.01.30,0:00,1.3663,1.3665,1.3543,1.3554,21079
2014.01.31,0:00,1.3554,1.3573,1.3479,1.3488,25385
2014.02.03,0:00,1.3482,1.3535,1.3477,1.3526,20443
2014.02.04,0:00,1.3527,1.3538,1.3493,1.3517,16630
2014.02.05,0:00,1.3518,1.3555,1.3498,1.3532,18705
2014.02.06,0:00,1.3533,1.3618,1.3481,1.3589,23361
2014.02.07,0:00,1.359,1.3643,1.3552,1.3636,18368
2014.02.10,0:00,1.3615,1.3651,1.3615,1.3643,10642
2014.02.11,0:00,1.3642,1.3682,1.3628,1.3636,15310
2014.02.12,0:00,1.3637,1.3651,1.3561,1.3591,15235
2014.02.13,0:00,1.3591,1.3692,1.3583,1.3679,17651
2014.02.14,0:00,1.3679,1.3714,1.3673,1.3692,14459
2014.02.17,0:00,1.3707,1.3724,1.3691,1.3705,9735
2014.02.18,0:00,1.3705,1.377,1.3694,1.3757,14993
2014.02.19,0:00,1.3757,1.3773,1.3724,1.3732,12597
2014.02.20,0:00,1.3733,1.3762,1.3685,1.3718,15800
2014.02.21,0:00,1.3718,1.3758,1.3701,1.3738,12681
2014.02.24,0:00,1.3729,1.3771,1.3708,1.3734,12483
2014.02.25,0:00,1.3735,1.3767,1.3715,1.3744,14312
2014.02.26,0:00,1.3743,1.3757,1.3661,1.3686,16413
2014.02.27,0:00,1.3686,1.3726,1.3643,1.3709,16145
2014.02.28,0:00,1.3709,1.3824,1.3694,1.3799,21407
2014.03.03,0:00,1.3759,1.3792,1.3726,1.3734,16765
2014.03.04,0:00,1.3734,1.3782,1.3721,1.3743,13974
2014.03.05,0:00,1.3743,1.3748,1.3707,1.3733,14612
2014.03.06,0:00,1.3732,1.3873,1.372,1.386,23707
2014.03.07,0:00,1.3859,1.3915,1.3851,1.3873,17173
2014.03.10,0:00,1.3875,1.3897,1.3861,1.3876,10640
2014.03.11,0:00,1.3875,1.3878,1.3833,1.3859,11404
2014.03.12,0:00,1.3859,1.3914,1.3843,1.3902,13505
2014.03.13,0:00,1.3902,1.3966,1.3845,1.3866,22291
2014.03.14,0:00,1.3866,1.3937,1.3847,1.3909,25626
2014.03.17,0:00,1.3904,1.3947,1.3878,1.3921,13166
2014.03.18,0:00,1.3921,1.3943,1.3879,1.3933,14803
2014.03.19,0:00,1.3932,1.3934,1.3809,1.3832,18787
2014.03.20,0:00,1.383,1.3844,1.3749,1.3777,16796
2014.03.21,0:00,1.3778,1.381,1.3765,1.3796,11240
2014.03.24,0:00,1.3797,1.3875,1.376,1.3838,15119
2014.03.25,0:00,1.3839,1.3847,1.3748,1.3826,19840
2014.03.26,0:00,1.3826,1.3827,1.3776,1.3778,14871
2014.03.27,0:00,1.3778,1.3796,1.3728,1.374,16973
2014.03.28,0:00,1.3741,1.3773,1.3704,1.3751,14075
2014.03.31,0:00,1.3761,1.3808,1.372,1.3768,17496
2014.04.01,0:00,1.3768,1.3815,1.3768,1.3791,12078
2014.04.02,0:00,1.379,1.382,1.3753,1.3766,10443
2014.04.03,0:00,1.3767,1.3806,1.3698,1.3719,22471
2014.04.04,0:00,1.3719,1.3731,1.3672,1.3702,19613
2014.04.07,0:00,1.3693,1.3748,1.3692,1.3741,9169
2014.04.08,0:00,1.3741,1.3811,1.3737,1.3796,13645
2014.04.09,0:00,1.3795,1.3862,1.3779,1.3854,15591
2014.04.10,0:00,1.3853,1.3899,1.3835,1.3885,14988
2014.04.11,0:00,1.3885,1.3905,1.3863,1.3884,12412
2014.04.14,0:00,1.3838,1.3862,1.3808,1.3818,14754
2014.04.15,0:00,1.3817,1.3833,1.3789,1.3814,12773
2014.04.16,0:00,1.3814,1.3851,1.3803,1.3814,12373
2014.04.17,0:00,1.3814,1.3864,1.381,1.3813,10471
2014.04.18,0:00,1.381,1.3822,1.3807,1.3812,2906
2014.04.21,0:00,1.3808,1.383,1.3786,1.3792,5010
2014.04.22,0:00,1.3791,1.3824,1.3784,1.3804,8674
2014.04.23,0:00,1.3804,1.3854,1.38,1.3816,12883
2014.04.24,0:00,1.3817,1.3843,1.3791,1.3831,12344
2014.04.25,0:00,1.3831,1.3848,1.3826,1.3832,7749
2014.04.28,0:00,1.3845,1.3879,1.3814,1.385,11713
2014.04.29,0:00,1.385,1.3879,1.3805,1.3811,12030
2014.04.30,0:00,1.381,1.3876,1.3773,1.3865,18383
2014.05.01,0:00,1.3865,1.3889,1.3862,1.3868,6996
2014.05.02,0:00,1.3869,1.3881,1.3812,1.3871,14202
2014.05.05,0:00,1.388,1.3886,1.3864,1.3873,8254
2014.05.06,0:00,1.3875,1.3951,1.3872,1.3927,13345
2014.05.07,0:00,1.3927,1.3938,1.3909,1.3909,12213
2014.05.08,0:00,1.391,1.3993,1.3832,1.3839,24046
2014.05.09,0:00,1.3839,1.3844,1.3744,1.3758,16179
2014.05.12,0:00,1.3752,1.3774,1.3748,1.3757,9225
2014.05.13,0:00,1.3756,1.3771,1.3688,1.3702,18456
2014.05.14,0:00,1.3701,1.373,1.3697,1.3714,15009
2014.05.15,0:00,1.3713,1.3732,1.3648,1.3708,21216
2014.05.16,0:00,1.3709,1.3726,1.3685,1.3695,12393
2014.05.19,0:00,1.369,1.3734,1.3689,1.3708,12784
2014.05.20,0:00,1.3708,1.3713,1.3677,1.3701,10638
2014.05.21,0:00,1.37,1.3723,1.3634,1.3686,15678
2014.05.22,0:00,1.3685,1.3687,1.3645,1.3655,13524
2014.05.23,0:00,1.3654,1.3658,1.3615,1.3632,12733
2014.05.26,0:00,1.3621,1.3654,1.3612,1.3644,7439
2014.05.27,0:00,1.3645,1.3668,1.3612,1.3634,12231
2014.05.28,0:00,1.3635,1.3637,1.3588,1.359,12229
2014.05.29,0:00,1.3591,1.3625,1.3586,1.3601,11191
2014.05.30,0:00,1.3602,1.3649,1.3598,1.3634,11770
2014.06.02,0:00,1.3635,1.3636,1.3587,1.3596,12321
2014.06.03,0:00,1.3596,1.3647,1.3586,1.3627,13491
2014.06.04,0:00,1.3628,1.3639,1.3596,1.3598,14845
2014.06.05,0:00,1.3599,1.3669,1.3502,1.366,32786
2014.06.06,0:00,1.366,1.3677,1.362,1.3643,18123
2014.06.09,0:00,1.364,1.3668,1.3582,1.3593,11695
2014.06.10,0:00,1.3592,1.3601,1.3533,1.3547,13599
2014.06.11,0:00,1.3545,1.3557,1.3521,1.3531,12591
2014.06.12,0:00,1.3531,1.3571,1.3512,1.355,15487
2014.06.13,0:00,1.3551,1.3579,1.352,1.3538,12185
2014.06.16,0:00,1.3538,1.3579,1.3512,1.3573,11524
2014.06.17,0:00,1.3573,1.3587,1.3536,1.3546,30679
2014.06.18,0:00,1.3546,1.3599,1.3541,1.3595,49373
2014.06.19,0:00,1.3594,1.3643,1.3584,1.3606,12442
2014.06.20,0:00,1.3606,1.3633,1.3564,1.3599,9515
2014.06.23,0:00,1.3585,1.3613,1.3574,1.3604,9794
2014.06.24,0:00,1.3603,1.3627,1.3583,1.3605,11852
2014.06.25,0:00,1.3606,1.3651,1.36,1.3628,10425
2014.06.26,0:00,1.3629,1.3641,1.3575,1.361,10786
2014.06.27,0:00,1.3611,1.3651,1.3609,1.3646,9382
2014.06.30,0:00,1.3638,1.3697,1.3638,1.3691,9874
2014.07.01,0:00,1.3691,1.37,1.3675,1.3678,9494
2014.07.02,0:00,1.3678,1.3682,1.364,1.3659,8322
2014.07.03,0:00,1.3658,1.3664,1.3596,1.3609,11857
2014.07.04,0:00,1.3609,1.3611,1.3585,1.3593,5811
2014.07.07,0:00,1.3595,1.3609,1.3575,1.3603,8038
2014.07.08,0:00,1.3604,1.3617,1.3588,1.3611,8546
2014.07.09,0:00,1.3611,1.3648,1.3602,1.364,10524
2014.07.10,0:00,1.364,1.365,1.3589,1.3607,9762
2014.07.11,0:00,1.3608,1.3624,1.3591,1.3607,8305
2014.07.14,0:00,1.3598,1.364,1.3597,1.3617,7781
